"object_type","download_datetime","raw_value_____typename","raw_value__rest_id","raw_value__has_birdwatch_notes","raw_value__core__user_results__result_____typename","raw_value__core__user_results__result__id","raw_value__core__user_results__result__rest_id","raw_value__core__user_results__result__legacy__created_at","raw_value__core__user_results__result__legacy__default_profile","raw_value__core__user_results__result__legacy__default_profile_image","raw_value__core__user_results__result__legacy__description","raw_value__core__user_results__result__legacy__entities__description__urls__display_url","raw_value__core__user_results__result__legacy__entities__description__urls__expanded_url","raw_value__core__user_results__result__legacy__entities__description__urls__url","raw_value__core__user_results__result__legacy__entities__description__urls__indices__001","raw_value__core__user_results__result__legacy__entities__description__urls__indices__002","raw_value__core__user_results__result__legacy__entities__url__urls__display_url","raw_value__core__user_results__result__legacy__entities__url__urls__expanded_url","raw_value__core__user_results__result__legacy__entities__url__urls__url","raw_value__core__user_results__result__legacy__entities__url__urls__indices__001","raw_value__core__user_results__result__legacy__entities__url__urls__indices__002","raw_value__core__user_results__result__legacy__fast_followers_count","raw_value__core__user_results__result__legacy__favourites_count","raw_value__core__user_results__result__legacy__followers_count","raw_value__core__user_results__result__legacy__friends_count","raw_value__core__user_results__result__legacy__has_custom_timelines","raw_value__core__user_results__result__legacy__is_translator","raw_value__core__user_results__result__legacy__listed_count","raw_value__core__user_results__result__legacy__location","raw_value__core__user_results__result__legacy__media_count","raw_value__core__user_results__result__legacy__name","raw_value__core__user_results__result__legacy__normal_followers_count","raw_value__core__user_results__result__legacy__pinned_tweet_ids_str__-","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__percentage","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__core__user_results__result__legacy__profile_banner_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__core__user_results__result__legacy__profile_banner_url","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__percentage","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__core__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__core__user_results__result__legacy__profile_image_url_https","raw_value__core__user_results__result__legacy__profile_interstitial_type","raw_value__core__user_results__result__legacy__protected","raw_value__core__user_results__result__legacy__screen_name","raw_value__core__user_results__result__legacy__statuses_count","raw_value__core__user_results__result__legacy__translator_type","raw_value__core__user_results__result__legacy__url","raw_value__core__user_results__result__legacy__verified","raw_value__core__user_results__result__professional__rest_id","raw_value__core__user_results__result__professional__professional_type","raw_value__core__user_results__result__professional__category__id","raw_value__core__user_results__result__professional__category__name","raw_value__core__user_results__result__super_follow_eligible","raw_value__core__user_results__result__super_followed_by","raw_value__core__user_results__result__super_following","raw_value__legacy__created_at","raw_value__legacy__conversation_id_str","raw_value__legacy__display_text_range__001","raw_value__legacy__display_text_range__002","raw_value__legacy__entities__user_mentions__id_str","raw_value__legacy__entities__user_mentions__name","raw_value__legacy__entities__user_mentions__screen_name","raw_value__legacy__entities__user_mentions__indices__001","raw_value__legacy__entities__user_mentions__indices__002","raw_value__legacy__entities__media__display_url","raw_value__legacy__entities__media__expanded_url","raw_value__legacy__entities__media__id_str","raw_value__legacy__entities__media__indices__001","raw_value__legacy__entities__media__indices__002","raw_value__legacy__entities__media__media_url_https","raw_value__legacy__entities__media__source_status_id_str","raw_value__legacy__entities__media__source_user_id_str","raw_value__legacy__entities__media__type","raw_value__legacy__entities__media__url","raw_value__legacy__entities__media__features__|","raw_value__legacy__entities__media__features__|__faces__x","raw_value__legacy__entities__media__features__|__faces__y","raw_value__legacy__entities__media__features__|__faces__h","raw_value__legacy__entities__media__features__|__faces__w","raw_value__legacy__entities__media__sizes__|","raw_value__legacy__entities__media__sizes__|__h","raw_value__legacy__entities__media__sizes__|__w","raw_value__legacy__entities__media__sizes__|__resize","raw_value__legacy__entities__media__original_info__height","raw_value__legacy__entities__media__original_info__width","raw_value__legacy__entities__media__original_info__focus_rects__x","raw_value__legacy__entities__media__original_info__focus_rects__y","raw_value__legacy__entities__media__original_info__focus_rects__w","raw_value__legacy__entities__media__original_info__focus_rects__h","raw_value__legacy__extended_entities__media__display_url","raw_value__legacy__extended_entities__media__expanded_url","raw_value__legacy__extended_entities__media__id_str","raw_value__legacy__extended_entities__media__indices__001","raw_value__legacy__extended_entities__media__indices__002","raw_value__legacy__extended_entities__media__media_key","raw_value__legacy__extended_entities__media__media_url_https","raw_value__legacy__extended_entities__media__source_status_id_str","raw_value__legacy__extended_entities__media__source_user_id_str","raw_value__legacy__extended_entities__media__type","raw_value__legacy__extended_entities__media__url","raw_value__legacy__extended_entities__media__additional_media_info__monetizable","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result_____typename","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__id","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__rest_id","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__created_at","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__default_profile","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__default_profile_image","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__description","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__fast_followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__favourites_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__friends_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__has_custom_timelines","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__is_translator","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__listed_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__location","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__media_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__name","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__normal_followers_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__percentage","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__blue","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__green","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_extensions__mediaColor__r__ok__palette__rgb__red","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_image_url_https","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__profile_interstitial_type","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__protected","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__screen_name","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__statuses_count","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__translator_type","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__legacy__verified","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_follow_eligible","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_followed_by","raw_value__legacy__extended_entities__media__additional_media_info__source_user__user_results__result__super_following","raw_value__legacy__extended_entities__media__ext_media_color__palette__percentage","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__blue","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__green","raw_value__legacy__extended_entities__media__ext_media_color__palette__rgb__red","raw_value__legacy__extended_entities__media__mediaStats__viewCount","raw_value__legacy__extended_entities__media__ext_media_availability__status","raw_value__legacy__extended_entities__media__features__|","raw_value__legacy__extended_entities__media__features__|__faces__x","raw_value__legacy__extended_entities__media__features__|__faces__y","raw_value__legacy__extended_entities__media__features__|__faces__h","raw_value__legacy__extended_entities__media__features__|__faces__w","raw_value__legacy__extended_entities__media__sizes__|","raw_value__legacy__extended_entities__media__sizes__|__h","raw_value__legacy__extended_entities__media__sizes__|__w","raw_value__legacy__extended_entities__media__sizes__|__resize","raw_value__legacy__extended_entities__media__video_info__variants__bitrate","raw_value__legacy__extended_entities__media__original_info__height","raw_value__legacy__extended_entities__media__original_info__width","raw_value__legacy__extended_entities__media__video_info__aspect_ratio__001","raw_value__legacy__extended_entities__media__video_info__aspect_ratio__002","raw_value__legacy__extended_entities__media__video_info__duration_millis","raw_value__legacy__extended_entities__media__video_info__variants__content_type","raw_value__legacy__extended_entities__media__video_info__variants__url","raw_value__legacy__extended_entities__media__original_info__focus_rects__x","raw_value__legacy__extended_entities__media__original_info__focus_rects__y","raw_value__legacy__extended_entities__media__original_info__focus_rects__w","raw_value__legacy__extended_entities__media__original_info__focus_rects__h","raw_value__legacy__favorite_count","raw_value__legacy__favorited","raw_value__legacy__full_text","raw_value__legacy__in_reply_to_screen_name","raw_value__legacy__in_reply_to_status_id_str","raw_value__legacy__in_reply_to_user_id_str","raw_value__legacy__is_quote_status","raw_value__legacy__lang","raw_value__legacy__place__bounding_box__coordinates__001","raw_value__legacy__place__bounding_box__coordinates__002","raw_value__legacy__place__bounding_box__type","raw_value__legacy__place__country","raw_value__legacy__place__country_code","raw_value__legacy__place__full_name","raw_value__legacy__place__name","raw_value__legacy__place__id","raw_value__legacy__place__place_type","raw_value__legacy__place__url","raw_value__legacy__possibly_sensitive","raw_value__legacy__possibly_sensitive_editable","raw_value__legacy__quote_count","raw_value__legacy__reply_count","raw_value__legacy__retweet_count","raw_value__legacy__retweeted","raw_value__legacy__source","raw_value__legacy__user_id_str","raw_value__legacy__id_str"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.79","53","41","41","","1.99","101","98","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83","107","111","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18","144","164","182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:25.628489+07:00","Tweet","1575299376246767616","False","User","VXNlcjoxMzIxOTQyODY=","132194286","Mon Apr 12 15:02:32 +0000 2010","True","False","Football since 90's\nWatch n Anlysis Football is my life.\nAc Milan Ever After","","","","","","","","","","","0","1505","110","191","False","False","2","Kalimantan Barat, Indonesia","567","Milanisti","110","","29.07","33","14","62","https://pbs.twimg.com/profile_banners/132194286/1666157757","40.55","45","37","23","https://pbs.twimg.com/profile_images/1577580930205483008/0BMCS3zK_normal.jpg","","False","khengtie","13284","none","","False","1463067894338576389","Business","800","Olahraga, Kebugaran & Rekreasi","False","False","False","Thu Sep 29 01:40:13 +0000 2022","1575282529426444291","11","83","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Gue lebih setuju kl semua negara Eropa Boikot WC. Drpd standar ganda ...","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","132194286","1575299376246767616"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.11","25","13","108","","13.93","31","45","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.12","68","36","136","","12.41","133","34","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63","63","37","183","","9.14","66","28","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","211","198","74","","9.12","125","129","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:25.628489+07:00","Tweet","1575300244262522880","False","User","VXNlcjozNTA3NDAxMzQ=","350740134","Mon Aug 08 07:21:16 +0000 2011","False","False","Rakyat Pinggir Kota","","","","","","ask.fm/a_Rosyidin","http://ask.fm/a_Rosyidin","https://t.co/CRAeB3UL5g","0","23","0","3090","1168","740","True","False","2","Bandung - Semarang","609","M Anwar R","1168","1541608269638414337","42.37","99","103","95","https://pbs.twimg.com/profile_banners/350740134/1555674118","44.98","22","23","23","https://pbs.twimg.com/profile_images/1326194883510431745/qbiwK72c_normal.jpg","","False","a_Rosyidin","22266","none","https://t.co/CRAeB3UL5g","False","","","","","False","False","False","Thu Sep 29 01:43:40 +0000 2022","1575282529426444291","11","54","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Ternyata red out ada alasannya @Jerseyforum","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","350740134","1575300244262522880"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.93","240","179","93","","42.02","187","191","192","","","","","","","","","","","","","","","","","","","","317098034","Jerseyforum","Jerseyforum","42","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.97","134","139","142","","7.59","127","129","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83","108","173","203","","2.19","76","93","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52","30","37","36","","0.19","83","92","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:26.375607+07:00","Tweet","1575303858854981632","False","User","VXNlcjozMDc2MTc3MTU0","3076177154","Fri Mar 13 06:52:11 +0000 2015","True","False","shngrc","","","","","","","","","","","0","7270","102","2867","True","False","0","","1905","Dan","102","1589090411846701056","59.77","253","198","177","https://pbs.twimg.com/profile_banners/3076177154/1667530765","36.38","44","38","56","https://pbs.twimg.com/profile_images/1594885652629241857/qEtaBfSt_normal.jpg","","False","Dan_715_","14220","none","","False","","","","","False","False","False","Thu Sep 29 01:58:02 +0000 2022","1575282529426444291","11","42","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Oh Italia protes juga kali ya😒🤔","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3076177154","1575303858854981632"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.57","180","207","252","","35.3","253","248","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.17","33","34","30","","12.36","112","109","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94","43","63","109","","6.6","72","84","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94","252","236","222","","5.38","88","58","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:26.375607+07:00","Tweet","1575304135397715969","False","User","VXNlcjo0NTgyMzI1NTE=","458232551","Sun Jan 08 09:59:44 +0000 2012","False","False","Orang bodoh yg selalu ngeyel,, -","","","","","","","","","","","0","2514","143","299","True","False","1","bawah tanah","99","👑🌵","143","","53.75","49","91","133","https://pbs.twimg.com/profile_banners/458232551/1480142554","62.44","1","1","2","https://pbs.twimg.com/profile_images/1789210576/cah_the_max_normal.jpg","","False","masih_pecundang","7235","none","","False","","","","","False","False","False","Thu Sep 29 01:59:08 +0000 2022","1575282529426444291","11","236","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Jadi bahan pembicaraan aja adalah tujuanya, kontras pun kalo di tengah lapangan juga gak bakal kebaca cuman keliahatan beda warna aja, jdi bikin yg sama warna tp jd bahan perbincangan di mana mana strategi marketing yg ciamik","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","458232551","1575304135397715969"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.51","152","169","197","","30.28","183","193","179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86","18","38","67","","2.34","87","114","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04","83","142","191","","0.88","115","153","153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98","43","72","148","","0.33","75","64","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:26.375607+07:00","Tweet","1575304281955397632","False","User","VXNlcjoxMDcwNDgyMTg0MzcxMjg2MDE2","1070482184371286016","Thu Dec 06 00:56:56 +0000 2018","True","False","will comment on everything that I want to, Haha","","","","","","","","","","","0","21348","85","260","True","False","0","","180","Edo","85","","","","","","","51.89","102","108","111","https://pbs.twimg.com/profile_images/1317273686919892995/iz26wFWQ_normal.jpg","","False","Edo_ShehB","6061","none","","False","","","","","False","False","False","Thu Sep 29 01:59:43 +0000 2022","1575282529426444291","11","34","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco Kami protes, TAPI...\n\n😏","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1070482184371286016","1575304281955397632"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.82","208","183","159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38","190","142","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08","54","38","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58","122","65","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UserTweetRaw","2022-12-13T18:09:27.026319+07:00","Tweet","1575304434904576001","False","User","VXNlcjoxMjEzMzcxNzYzODkzMDEwNDMy","1213371763893010432","Sat Jan 04 08:09:19 +0000 2020","True","False","Laruku | Luna Sea | X-Japan | Super straight","","","","","","","","","","","0","5855","35","169","True","False","0","Jawa Tengah, Indonesia","344","#ReleaseTheAyerCut 🇮🇩🟧⬛ | Amirul","35","","78.52","29","29","29","https://pbs.twimg.com/profile_banners/1213371763893010432/1614722311","78.56","4","4","4","https://pbs.twimg.com/profile_images/1213371951378358273/YVGPA99S_normal.jpg","","False","IAMpossible01","3270","none","","False","","","","","False","False","False","Thu Sep 29 02:00:19 +0000 2022","1575282529426444291","11","62","1156756781596495872","Regista","registaco","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","False","@registaco kalo mau protes, sekalian aja nggak ikut WCnya dong","registaco","1575282529426444291","1156756781596495872","False","in","","","","","","","","","","","","","0","0","0","False","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1213371763893010432","1575304434904576001"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.55","116","116","116","","14.2","217","217","217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93","203","203","203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
